time,Label,author,title,summary,description,article_text,url
"March 21, 2020 07:16 PM IST",1,Sunil Matkar,Story in a chart | CCI Oscillator suggests buying opportunity in ITC,"The commodity channel index (CCI) is an oscillator used to identify cyclical trends in indices, ETFs, stocks, and commodities.
CCI measures the difference between a security's price change and its average price change.
Moreover, CCI placed a higher low compared to earlier low, forming bullish positive divergence which implies bottoming out process and it suggests buy on dip strategy.
Currently, the ITC is going through this setup and we expect higher price movement towards resistance zone standing around Rs 199-210 levels in the coming days.
ConclusionWe recommend buying ITC Limited (ITC) around Rs 165-160 levels with a stop loss of Rs 145 for higher targets of Rs 199 and Rs 210 levels as indicated in the above chart.",We recommend buying ITC Limited (ITC) around Rs 165-160 levels with a stop loss of Rs 145 for higher targets of Rs 199.,"Shabbir Kayyumi

The Commodity Channel Index (CCI) is an oscillator originally developed in 1980 by Donald Lambert and featured in his book ""Commodities Channel Index: Tools for Trading Cyclical Trends"". The commodity channel index (CCI) is an oscillator used to identify cyclical trends in indices, ETFs, stocks, and commodities.

CCI measures the difference between a security's price change and its average price change. High or positive readings indicate that prices are well above their average, which shows strength. Low or negative readings indicate that prices are well below their average, which shows weakness.

This indicator measures the current price level relative to an average price level over a given period of time; however, the default period is taken as 20. The CCI can be adjusted to the timeframe of the market traded on by changing the averaging period.

Why buy 'ITC'?

There are a lot of trading strategies that put CCI into use. The below mentioned one is one of the most popular among the trading community which involves buying after bullish divergence formation and keeping low as a stop loss for higher movement. However, support of another indicator Bollinger Band can give additional support.

Recently, the stock logged a key low of Rs 135 and managed to close higher above the previous five days' high indicating bulls are active on lower levels and strong buying is emerging below Rs 140 mark. At the same time, CCI traded below -250 which is called as oversold or reversal levels and the possibility of bouncing back towards neutral levels of 0 is very high. Prices traded lower but closed above lower Bollinger band with a big bullish candlestick pattern also suggest buying setup and prices can move towards the middle band of Bollinger Band.

Moreover, CCI placed a higher low compared to earlier low, forming bullish positive divergence which implies bottoming out process and it suggests buy on dip strategy. Currently, the ITC is going through this setup and we expect higher price movement towards resistance zone standing around Rs 199-210 levels in the coming days.

Figure .1. CCI divergence and Buy signal on ITC

Buy Signal

1.> Recent CCI gave a breakdown and published swing low around Rs 135 levels.2.> After marking low of (-400), CCI is retracing towards mid-line standing around 0 marks.3.> Strong bullish candle formation near buying zone has given us confirmation of trend reversal in short term.4.> Short term moving average 20 DMA placed around Rs 182 levels, suggesting prices can retrace towards it.

5.> Decent volume participation while forming bullish candle has also given additional confirmation.

Profit Booking:-

Whenever price candle will be near the resistance line which is near Rs 199 levels.

Stop Loss:-

The entire bullish view negates on breach of the last two candles low and one should exit from the long position. In case of ITC it is standing around Rs 145 marks closing basis.

Conclusion

We recommend buying ITC Limited (ITC) around Rs 165-160 levels with a stop loss of Rs 145 for higher targets of Rs 199 and Rs 210 levels as indicated in the above chart.

The author is Head - Technical Research, Narnolia Financial Advisors Ltd.

Disclosure: Narnolia Financial Advisors/Analyst (s) does/do not have any holding in the stocks discussed but these stocks may have been recommended to clients in the past. Clients of Narnolia Financial Advisors Ltd. may be holding aforesaid stocks. The stocks recommended are based on our analysis which is based on information obtained from public sources and sources believed to be reliable, but no independent verification has been made nor is its accuracy or completeness guaranteed. The views expressed in this research report accurately reflect the personal views of the analyst(s) about the subject securities or issues, and no part of the compensation of the research analyst(s) was, is, or will be directly or indirectly related to the specific recommendations and views expressed by research analyst(s) in this report.

: The views and investment tips expressed by investment expert on Moneycontrol.com are his own and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.",https://www.moneycontrol.com/news/business/markets/story-in-a-chart-cci-oscillator-suggests-buying-opportunity-in-itc-5058031.html
"March 22, 2020 04:03 PM IST",-1,Kshitij Anand,3Cs rattle markets! Corporate earnings are bound to take a hit,"The 3 C's - coronavirus pandemic, crude oil slippage and the credit risk averseness witnessed are cumulatively causing panic on the D-Street.
A) There is bound to be an earnings hit amidst the supply constraints and demand is expected to recover gradually.
Generally, there is going to be an earnings hit and the annualized earnings for this fiscal shall be trimmed down.
But, the consensus is pointing to a higher single-digit annualized earnings hit.
Q) Some analysts suggest that Covid-19 is nothing like that what financial markets have faced in the past – so the outcome for financial markets would not be similar.","The 3 C's - Coronavirus pandemic, Crude Oil slipping and the Credit risk averseness witnessed are cumulatively causing panic on the D-Street.","Fear and panic are not the equity market's best friends. The 3 C's - coronavirus pandemic, crude oil slippage and the credit risk averseness witnessed are cumulatively causing panic on the D-Street, Mayuresh Joshi, Head of Equity Research - India, William O'Neil India, said in an interview with Moneycontrol's Kshitij Anand.

edited excerpts:

Q) The Sensex broke below 30,000 to hit a fresh 3-year low and is down more than 12 percent in the week ended March 20. An enormous amount of wealth has been already eroded. What is causing the panic in the market, is it fear driving it downwards?

A) Fear and panic are not the equity market's best friends. The 3 C's - coronavirus pandemic, crude oil slippage and the credit risk averseness witnessed are cumulatively causing panic on the D-Street.

The magnitude of the unknowns as to how the contagion might spread further and when it shall peak is causing enormous disturbances in lockdown areas across the globe.

This is leading to the widespread expectations that global GDP might taper downwards and have a cyclical effect in terms of economic activity.

Additionally, job markets, as well as various industries, feel the pinch as the demand curve starts coming off. Though central governments and regulators across the globe are placating and soothing investor sentiments with huge liquidity doses for the probable economic fallout in the weeks and months to come, the markets are singularly focussed on the entire coronavirus threat.

Crude slipping with the Saudi-Russia deal off the table as demand is expected to contract across the globe has added to the panic and the earnings downgrades for various sectors have also contributed to the incessant selling witnessed.

Q) What would you advise investors who are left with bleeding portfolios even if they have invested in mutual funds?

A) Investors who are invested in mutual funds have done so with a long-term objective, and with dual goals of beating inflation and other asset classes.

Though equities might have underperformed in the short-term and the near-term cyclicality plays out in the markets, the long-term returns as historically proven have delivered comparatively better returns.

Q) Gold and Oil and equities all moving in one direct – what does it tell us or how should investors decode this?

A) It is indeed very surprising as Gold is one of the safe-haven assets in terms of crisis, as equities and oil will still be moving southwards for reasons mentioned above.

The only plausible explanation is that the severity and unknown duration of the economic stress is causing financial and economic deleveraging across asset classes.

Q) Many investors want to take advantage of the fall in the markets but have no fire powder – what would be your advice?

A) It would be an ideal situation for investors to start a small SIP to take advantage of the market fall and average the purchases over a period of time.

Q) FIIs have been pulling out money from markets across the globe and India is no exception – what is troubling FIIs – is it the margin pressure redemption, ETF selling or just that smart money moving towards safe havens?

A) The uncertainty in terms of the financial and economic deleveraging happening across the globe is prompting FIIs to trim their riskier asset exposures including equities and moving towards safe havens and treasuries.

Q) With recession fears looming I think investors could say goodbye to an earnings recovery for at least 2 quarters —what is the kind of earnings cut you are factoring in amid slowdown?

A) There is bound to be an earnings hit amidst the supply constraints and demand is expected to recover gradually. The Q1 numbers shall obviously take a hit and certain sectors such as travel and hospitality, film exhibition, the leisure industry, Capital goods industry might feel the brunt which is sharper compared to the others.

Generally, there is going to be an earnings hit and the annualized earnings for this fiscal shall be trimmed down. Index earnings hit can be to the tune of 8-10% with the caveat that things might normalise over the next few weeks, for if it lingers longer we might be staring at deeper cuts.

But, the consensus is pointing to a higher single-digit annualized earnings hit.

Q) Some analysts suggest that Covid-19 is nothing like that what financial markets have faced in the past – so the outcome for financial markets would not be similar. It has far-reaching effects than previously seen epidemics. Does that mean to stay away from equities?

A) Yes, the financial crisis in 2008 had known factors but here we are staring at a Tsunami in the form of the coronavirus which has no possible solution as of now.

The logic of the unknown and the contagion risk has shuddered the equity markets. Unlike other epidemics in the past where market correction ensued, this correction has been brutal. Our take is to let the markets stabilize for a few days.

In fact, 3 days of consistent price action with volumes would justify that the markets are attempting a 'rally' and as a follow-through day which follows this time horizon. This takes the price and volume action stronger and in a more positive zone.

The markets would be in a strong and stable territory. So, one needs to stay in equities depending on his/her % diversification and shortlist companies having a strong earnings pedigree, where chart bases have developed strongly along with RSI movements and enter at the opportune time as mentioned above.

: The views and investment tips expressed by investment experts on Moneycontrol.com are their own and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.",https://www.moneycontrol.com/news/business/markets/3cs-rattle-markets-corporate-earnings-are-bound-to-take-a-hit-5058011.html
"March 20, 2020 09:49 AM IST",-2,Nishant Kumar,"D-Street Buzz | Top bank stocks under pressure; HDFC Bank, ICICI Bank, Kotak Bank fall up to 7% each","Shares of some top banking players, such as HDFC Bank, ICICI Bank, Kotak Mahindra Bank, and IndusInd Bank plunged up to 7 percent in early trade on NSE on March 20 even as Sensex and Nifty traded flat.
Many bank stocks are trading near their respective multi-year low levels amid a widespread sell-off.
Nifty Bank index has corrected nearly 35 percent since February 1, 2020, after the markets started falling in the wake of the coronavirus outbreak.
In the index, stocks have fallen up to 60 percent since then and it looks difficult to say how they are going to fare in the near-term.
The global brokerage said larger private banks are well capitalised and competitively well-positioned and HDFC Bank, ICICI Bank and Axis Bank remain its top picks.","Nifty Bank index has corrected nearly 35 percent since February 1, 2020, after the markets started falling in the wake of the coronavirus outbreak.","Shares of some top banking players, such as HDFC Bank, ICICI Bank, Kotak Mahindra Bank, and IndusInd Bank plunged up to 7 percent in early trade on NSE on March 20 even as Sensex and Nifty traded flat.

Many bank stocks are trading near their respective multi-year low levels amid a widespread sell-off.

Nifty Bank index has corrected nearly 35 percent since February 1, 2020, after the markets started falling in the wake of the coronavirus outbreak.

In the index, stocks have fallen up to 60 percent since then and it looks difficult to say how they are going to fare in the near-term.

Even as top brokerages and financial firms such as Morgan Stanley believe large private banks, including ICICI Bank and HDFC Bank, are better placed, given their market share gains, they also underscore that the near-term volatility may be high.

Global brokerage firm Credit Suisse is of the view that after the Yes Bank bailout, the market is concerned about the deposits.

The global brokerage said larger private banks are well capitalised and competitively well-positioned and HDFC Bank, ICICI Bank and Axis Bank remain its top picks.

Meanwhile, HDFC Bank on March 19 said it had allotted 14,17,156 equity shares to the employees of the Bank pursuant to exercise of options under its Employees Stock Options.

The views and investment tips expressed by investment experts on Moneycontrol.com are their own and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.",https://www.moneycontrol.com/news/business/markets/top-bank-stocks-under-pressure-hdfc-bank-icici-bank-kotak-bank-fall-up-to-7-each-5053311.html
"March 20, 2020 09:20 AM IST",1,,Marico's risk-reward ratio turns favourable for investors,"To view the full content of this article, you have to be a Pro:Already a Moneycontrol Pro subscriber?
Or Open in AppNot a Moneycontrol Pro subscriber yet?
Subscribe to Moneycontrol Pro:What's included:",,"To view the full content of this article, you have to be a Pro:

Already a Moneycontrol Pro subscriber? Or Open in App

Not a Moneycontrol Pro subscriber yet?

Subscribe to Moneycontrol Pro:







What's included:",https://www.moneycontrol.com/news/business/moneycontrol-research/maricos-risk-reward-ratio-turns-favourable-for-investors-5052951.html
"March 19, 2020 12:33 PM IST",-2,Nishant Kumar,Wealth destruction: 79 BSE500 stocks lose over 10k cr each since Feb 1,"The mayhem on the Street after the coronavirus outbreak has spooked investors and all sectors are under a strong wave of a sell-off.
Data from Ace Equity shows that as many as 79 stocks from the BSE 500 index have lost over Rs 10,000 crore each in their market-capitalisation (m-cap) since February 1.
There are 5 large-cap stocks - Reliance Industries, Tata Consultancy Services, HDFC Bank, HDFC and Infosys - that have lost more than Rs 1 lakh crore, while 13 stocks have lost more than Rs 50,000 crore in m-cap since Feb 1.
The average market capitalisation of BSE-listed companies has come down by more than Rs 40 lakh cr in the same period.
The views and investment tips expressed by investment experts on Moneycontrol.com are their own and not that of the website or its management.","The S&P BSE Sensex lost more than 30 percent so far in the year 2020 or nearly 13000 points, and about 33 percent from the record high of 42,273 registered on 20 January 2020.","The mayhem on the Street after the coronavirus outbreak has spooked investors and all sectors are under a strong wave of a sell-off.

Data from Ace Equity shows that as many as 79 stocks from the BSE 500 index have lost over Rs 10,000 crore each in their market-capitalisation (m-cap) since February 1.

There are 5 large-cap stocks - Reliance Industries, Tata Consultancy Services, HDFC Bank, HDFC and Infosys - that have lost more than Rs 1 lakh crore, while 13 stocks have lost more than Rs 50,000 crore in m-cap since Feb 1.

Sensex has lost more than 30 percent so far this year, that's nearly 13,000 points, and is down about 33 percent from its record high of 42,273 registered on January 20.

The average market capitalisation of BSE-listed companies has come down by more than Rs 40 lakh cr in the same period. Tracking the sell-off in markets, nearly 30 companies have turned into midcaps from largecaps in the same period as fears of economic slowdown gripped equity markets across the globe.

The relentless sell-off in equities has damaged the sentiment of investors as the fears have become stronger about the economic fallout of coronavirus.

Morgan Stanley in a note on March 17, warned investors that the seismic waves of COVID-19 are likely to trigger a global recession.

S&P Global Ratings on Wednesday lowered India's economic growth forecast to 5.2 percent for 2020, saying the global economy is entering a recession amid the coronavirus pandemic.

On Tuesday, Moody's Investors Service had lowered India's economic growth forecast for 2020 to 5.3 percent (from 5.4 percent), on coronavirus impact on the economy.

The views and investment tips expressed by investment experts on Moneycontrol.com are their own and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.",https://www.moneycontrol.com/news/business/markets/wealth-destruction-79-bse500-stocks-lose-over-10k-cr-each-since-feb-1-5049761.html
"March 19, 2020 11:08 AM IST",-2,Sandip Das,Yes Bank share price tanks 25% after promoter Madhu Kapur sells shares worth Rs 161 crore,"Yes Bank share price tanked more than 25 percent in the morning trade on March 19, a day after its largest promoter, Madhu Kapur, sold about 2.5 crore shares for Rs 161 crore at Rs 65 a piece.
Prior to the sale, Kapur held 17.6 crore shares in the bank.
Kapur also pledged an additional 0.098 percent, or 25 lakh shares, of her family's shareholding of 6.87 percent in the bank.
The rally is more technical than fundamental, as while the capital infusion and AT1 bonds write-off has helped Yes Bank stay afloat, its fundamentals still remain weak, JM Financial has said.
According to a Twitter poll commissioned by Moneycontrol, a majority of Yes Bank customers will withdraw the entire money deposited in the troubled lender, which required a government-led bailout.",Yes Bank was promoted by the late Ashok Kapur and former CEO Rana Kapoor who is under ED custody now for alleged corruption and money laundering charges.,"Yes Bank share price tanked more than 25 percent in the morning trade on March 19, a day after its largest promoter, Madhu Kapur, sold about 2.5 crore shares for Rs 161 crore at Rs 65 a piece.

The shares were sold through a block deal on the NSE, stock exchange data showed. The sale makes about 14 percent of Kapur's stake. Prior to the sale, Kapur held 17.6 crore shares in the bank.

Kapur also pledged an additional 0.098 percent, or 25 lakh shares, of her family's shareholding of 6.87 percent in the bank.

In an exchange filing, the bank said Kapur, its single largest promoter and the widow of founder –chairman Ashok Kapur, had only 0.117 percent, or 3 lakh shares, which were not pledged.

Also Read: Yes Bank gets Rs 60,000cr lifeline from RBI, but there is a caveat: Report

The shares were pledged to HSBC Investdirect Financial Services India on March 6, 2020, a day after the Reserve Bank of India superseded its board and brought the bank under a moratorium that ended March 18.

The stock had gained 1,484 percent in just eight trading sessions as the cabinet approved the RBI's restructuring plan for the private lender.

The RBI, State Bank of India and new CEO & MD Prashant Kumar's assurances to depositors boosted investors' confidence who bought the stock as other shares crashed over coronavirus fears.

But brokerages are not convinced with the rally and some of them have suspended their coverage or maintained a “sell” rating on the stock.

The rally is more technical than fundamental, as while the capital infusion and AT1 bonds write-off has helped Yes Bank stay afloat, its fundamentals still remain weak, JM Financial has said.

A loss of more than Rs 18,500 crore reported by the bank in Q3FY20 with pro-forma CET1 at 7.6 percent (post capital infusion and AT1 write-off) clearly shows the problem.

According to a Twitter poll commissioned by Moneycontrol, a majority of Yes Bank customers will withdraw the entire money deposited in the troubled lender, which required a government-led bailout.

Up to 53 percent of the respondents said they would take their money out, the poll commissioned on March 18 found. Only 27.4 percent said they would keep their money, while 7.2 percent said they would deposit more money in their accounts.

The stock, which has zoomed more than 85 percent in the last five days, was quoting at Rs 46.40, down Rs 14.40, or 23.68 percent. It touched an intraday high of Rs 62.00 and an intraday low of Rs 45.15.",https://www.moneycontrol.com/news/business/markets/yes-bank-share-price-tanks-25-after-promoter-madhu-kapur-sells-shares-worth-rs-161-crore-5049701.html
"March 19, 2020 02:18 PM IST",-2,Nishant Kumar,Here are 20 midcap ideas for investors in times of market gloom,"India's volatility index India VIX has jumped over 400 percent in the calendar year 2020, so far.
Higher volatility will keep exerting pressure on the market and traders till it comes off its historic highs.
The situation will prevail till coronavirus cases begin to decline.
Factoring the worst, Morgan Stanley, in a note on March 17, warned investors that the seismic waves of coronavirus are likely to trigger a global recession.
Some midcaps stocks for this tough timeThere are some midcap stocks that you may consider for a long-term horizon.","Factoring in the worst, Morgan Stanley has warned investors that the seismic waves of COVID-19 are likely to trigger a global recession.","Investors are facing a torrid time as equities seem to be caught in an unending cycle of loss, with benchmarks Sensex and Nifty tanking almost every day as coronavirus infections continue to spike across the world.

Volatility is surging and investor sentiment is unusually low. India's volatility index India VIX has jumped over 400 percent in the calendar year 2020, so far.

Higher volatility will keep exerting pressure on the market and traders till it comes off its historic highs. The situation will prevail till coronavirus cases begin to decline.

Governments and several central banks have come out with measures to ensure liquidity and stability in the financial system but they have not been able to get the desired result.

Factoring the worst, Morgan Stanley, in a note on March 17, warned investors that the seismic waves of coronavirus are likely to trigger a global recession.

Under the base case scenario for India, Morgan Stanley estimates India's growth rate at around 4.5 percent till Q4CY20 and in bear case, it could be near 4 percent.

Even as experts and brokerages say the market is near its bottom and a rise is imminent, they warn against getting carried away and advise prudence while investing at this juncture.

History shows that every time the market witnesses a steep fall, a phase of rebound follows.

Brokerage firm Prabhudas Lilladher said after a year of similar virus outbreaks, the Sensex jumped 83 percent.

Anecdotal data suggest that usually declines in the index have not gone further than 25-28 percent, hence a recovery could be in sight. The last time when the Nifty50 entered the bear phase in 2015, it took around two years to recover.

Some midcaps stocks for this tough time

There are some midcap stocks that you may consider for a long-term horizon. They are available at reasonable or rather cheaper valuation and look poised for good returns.

Ashok Leyland, ABB India, Bharat Forge, Biocon, Coromandel, Dalmia Bharat, V-Mart Retail and United Breweries are some of the mid-cap names that look like a good investment.

""We recommend investors to capitalise the capitulation, endure the pain at this last stage of the down-cycle and to stretch the horizon to visualise beyond what is apparent, but do not risk missing out on the potential rewards,"" Spark Capital said in a report.

The views and investment tips expressed by experts on Moneycontrol.com are their own and not those of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.",https://www.moneycontrol.com/news/business/markets/here-are-20-midcap-ideas-for-investors-in-times-of-market-gloom-5045171.html
"March 19, 2020 02:35 PM IST",-2,Rakesh Patil,Just Dial share price dips 15% despite Kotak rating upgrade,"Just Dial share price fell 15 percent intraday on March 19 despite broking house Kotak Institutional Equities upgrading the stock to buy.
Broking house has upgraded the stock to buy from reduce, though has cut the target to Rs 470 from Rs 570 per share.
Other broking house ICICI Securities has maintained buy rating with a target at Rs 685 per share.
The share touched its 52-week high Rs 824.85 and 52-week low Rs 284 on 09 July, 2019 and 13 March 2020, respectively.
Currently, it is trading 60.28 percent below its 52-week high and 15.37 percent above its 52-week low.","According to Kotak, the stock is ow available at deep value and risk-reward is extremely favourable.","Just Dial share price fell 15 percent intraday on March 19 despite broking house Kotak Institutional Equities upgrading the stock to buy.

Broking house has upgraded the stock to buy from reduce, though has cut the target to Rs 470 from Rs 570 per share.

According to Kotak, the stock is now available at a deep value and risk-reward is extremely favourable.

The cash on books provides adequate downside support, while buybacks may continue.

Other broking house ICICI Securities has maintained buy rating with a target at Rs 685 per share.

At 14:10 hrs, Just Dial was quoting at Rs 323.55, down Rs 44.45, or 12.08 percent on the BSE.

The share touched its 52-week high Rs 824.85 and 52-week low Rs 284 on 09 July, 2019 and 13 March 2020, respectively.

Currently, it is trading 60.28 percent below its 52-week high and 15.37 percent above its 52-week low.",https://www.moneycontrol.com/news/business/stocks/just-dial-share-price-dips-15-despite-kotak-rating-upgrade-5050471.html
"March 19, 2020 01:37 PM IST",1,Rakesh Patil,"Slideshow | PVR, Just Dial, Britannia among 10 stocks that may return 21-115% in a falling market","Bears maintained their stronghold on Dalal-Street for the third consecutive session on March 18.
Nifty ended below 8,500 level, down 3,947 points from the record high of 12,430.50 tested on January 20.
Selling was witnessed across sector Nifty Bank Index falling over 7 percent followed by infra, auto, energy and pharma.
Here are the top 10 brokerages pick which could give 21-115 percent in medium to long term (LTP is of March 18 closing):",Here are the top 10 brokerages pick which could give 21-115 percent in medium to long term,"Bears maintained their stronghold on Dalal-Street for the third consecutive session on March 18. Nifty ended below 8,500 level, down 3,947 points from the record high of 12,430.50 tested on January 20. Selling was witnessed across sector Nifty Bank Index falling over 7 percent followed by infra, auto, energy and pharma. Here are the top 10 brokerages pick which could give 21-115 percent in medium to long term (LTP is of March 18 closing):",https://www.moneycontrol.com/news/business/stocks/slideshow-pvr-just-dial-britannia-among-10-stocks-that-could-give-21-115-return-in-falling-market-5049611.html
"March 19, 2020 07:05 PM IST",-1,Tanya Khandelwal,US markets open in the red; Dow Jones down 0.42 percent,"The US markets on March 19 opened in the red again, with the Dow Jones Industrial Average down 83.86 points or 0.42 percent at 19,815.06 and the S&P 500 down 8.73 points or 0.36 percent at 2,389.37.
This comes after the Dow on March 18 plunged more than 2,300 points at the lows before finishing down about 1,300 points at 19,898, the first close below 20,000 for the index since February 2017 .
The S&P 500 closed at 2,398, down abotu 131 points or over 5 percent.
Moves on March 18 by the Federal Reserve and European Central Bank to pump hundreds of billions of additional euros and dollars into the financial system gave markets an early lift in Europe.
But the optimism was short lived as more companies flagged a hit to business from the pandemic.","This comes after the Dow on March 18 plunged more than 2,300 points at the lows before finishing down about 1,300 points at 19,898, the first close below 20,000 for the index since February 2017 .","The US markets on March 19 opened in the red again, with the Dow Jones Industrial Average down 83.86 points or 0.42 percent at 19,815.06 and the S&P 500 down 8.73 points or 0.36 percent at 2,389.37.

This comes after the Dow on March 18 plunged more than 2,300 points at the lows before finishing down about 1,300 points at 19,898, the first close below 20,000 for the index since February 2017 . The S&P 500 closed at 2,398, down abotu 131 points or over 5 percent.

Moves on March 18 by the Federal Reserve and European Central Bank to pump hundreds of billions of additional euros and dollars into the financial system gave markets an early lift in Europe. But the optimism was short lived as more companies flagged a hit to business from the pandemic.",https://www.moneycontrol.com/news/business/markets/us-markets-open-in-the-red-dow-jones-down-0-42-percent-5051961.html
"March 20, 2020 09:30 AM IST",1,Rakesh Patil,Biocon share price rises 3% on EIR from USFDA,"The share price of Biocon gained 3.5 percent in the early trade on March 20 after the pharma company received an establishment inspection report (EIR) from the US drug regulator.
The company received EIR from the US Food and Drug Administration (FDA) for the post-approval and GMP inspection of its small molecules API manufacturing facility on Biocon Campus in Bengaluru.
The inspection was conducted between February 20 to 26, 2020 and EIR was closed with a “VAI” classification for the observations.
At the conclusion of the inspection last month, the agency had issued a Form 483, with two observations, which were procedural in nature and were being addressed by the company, it said.
At 0920 hours, Biocon was quoting at Rs 261.00, up Rs 8.45, or 3.35 percent, on the BSE.","The inspection was conducted between February 20 to 26, 2020 and EIR has been closed with a “VAI” classification.","The share price of Biocon gained 3.5 percent in the early trade on March 20 after the pharma company received an establishment inspection report (EIR) from the US drug regulator.

The company received EIR from the US Food and Drug Administration (FDA) for the post-approval and GMP inspection of its small molecules API manufacturing facility on Biocon Campus in Bengaluru.

The inspection was conducted between February 20 to 26, 2020 and EIR was closed with a “VAI” classification for the observations.

At the conclusion of the inspection last month, the agency had issued a Form 483, with two observations, which were procedural in nature and were being addressed by the company, it said.

At 0920 hours, Biocon was quoting at Rs 261.00, up Rs 8.45, or 3.35 percent, on the BSE.",https://www.moneycontrol.com/news/business/stocks/biocon-share-price-rise-3-on-eir-from-usfda-5053121.html
"March 19, 2020 12:17 PM IST",-2,Sunil Matkar,"PVR shares wipe out 46% amid coronavirus turmoil; Kotak upgrades to buy, target Rs 1,800","Shares of multiplex chain PVR tumbled about 46 percent in the last one month amid mounting COVID-19 fears.
Exhibit 2 shows break-up of PVR's cost structure,"" said the brokerage.
As per our estimate, PVR would incur cost of Rs 750 per month in the event of a complete shutdown.
The brokerage estimates EBITDA loss of Rs 60 crore per month (Rs 750 on cash basis) and cash loss (including interest expense) of Rs 85 crore per month.
""PVR has utilised available working capital facility of about Rs 150 crore and increased cash-levels to about Rs 200-250 crore.","The sharp correction from peak presents an opportunity to buy this stock at an attractive valuation, Kotak feels","Shares of multiplex chain PVR tumbled about 46 percent in the last one month amid mounting COVID-19 fears.

Investors are concerned that the shutdown of multiplexes, malls along with shelving of shootings will take a toll on the quarterly earnings of the entertainment company.

In the face of the massive correction, Kotak Institutional Equities has upgraded the scrip to a buy from reduce with a target of Rs 1,800 (reduced from Rs 1,850 earlier).

""While Covid-19 would significantly impact the business in the short term (say two months), we expect it to bounce back, thereafter, led by pent-up demand and a packed line-up of movies,"" said the brokerage which cut FY2020-21E EBITDA estimates by 10-23 percent and retained FY2022 estimates.

The sharp correction from peak presents an opportunity to buy this stock at an attractive valuation, it feels.

The novel coronavirus, which first emerged in the Chinese city of Wuhan in late 2019, has now spread to 166 countries and territories, killing more than 8,600 people and leaving hundreds of thousands in quarantine.

The highly infectious disease is spreading rapidly in Europe and the United States, forcing shut down of offices, schools, cafes, cinema halls, malls-- basically upending normal life.

India is also seeing a steady rise in cases. So far, it has reported three deaths and 166 confirmed cases.

""We assess potential short-term impact of Covid-19 on PVR's financials assuming a complete shutdown for two months (base case). Exhibit 2 shows break-up of PVR's cost structure,"" said the brokerage.

Film hire costs, F&B cost of goods sold, electricity are variable costs. Employee costs (permanent + contractual workforce) and other expenses (travel costs, repair & maintenance, advertising and other G&A expenses) are semi-variable in nature.

""Even as rental cost is largely fixed (fixed rent or MG + revenue share), several lease contracts have a provision for partial/complete waiver in situations such as this. As per our estimate, PVR would incur cost of Rs 750 per month in the event of a complete shutdown. Cash inflow would be nil during this period and revenues would be booked at Rs 15 crore per month (amortization of BookMyShow/Paytm convenience fee deal),"" Kotak said.

The brokerage estimates EBITDA loss of Rs 60 crore per month (Rs 750 on cash basis) and cash loss (including interest expense) of Rs 85 crore per month. ""PVR has utilised available working capital facility of about Rs 150 crore and increased cash-levels to about Rs 200-250 crore. Net debt as of date is about Rs 920 crore.

However, Kotak expects a strong bounce back in demand post-Covid-19 led by (1) pent-up demand, and (2) packed line-up of movies (Q4FY20/1QFY21 releases deferred would be scheduled during Q2-Q4FY21).

Further, the brokerage believes that PVR's performance is largely linked to content quality and weak macro has a modest impact on the operating performance.

Given this, it expects footfalls to largely recover post-Covid-19 even in case of some incremental weakness in macro. ""That said, we note that advertising revenue growth could decelerate if the economy slows down further.""

""We like PVR for its (1) thought leadership, (2) premium location presence and branding, (3) leadership in monetization and profitability, and (4) execution track record,"" it said.

The above report is compiled from information available on public platforms. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.",https://www.moneycontrol.com/news/business/markets/pvr-shares-wipe-out-46-amid-coronavirus-turmoil-kotak-upgrades-to-buy-target-rs-1800-5049751.html
