,time,Label,author,title,summary,description,article_text,url
16,"March 30, 2020 07:34 AM IST",0,Nishant Kumar,"Nifty may attempt to confirm reversal; DLF, Coal India, M&M top short-term bets","At the same time, Nifty confirmed short term reversal by closing above crucial resistance of 8,600 levels too.
Recommendations for the next 3-4 weeks:DLF | Buy | LTP: Rs 139 | Buy above: Rs 135 | Target: Rs 160 | Stop loss: Rs 117 | Upside: 15%After hitting a peak of Rs 265, the stock fell sharply towards Rs 115-120.
Coal India | Buy | LTP: Rs 131.15 | Buy around: Rs 130 | Target: Rs 148 | Stop loss: Rs 119 | Upside 13%Bargain hunting is seen at lower levels in the scrip from where it formed a strong base.
Traders can take an entry from the level of Rs 130 for the target of Rs 148 while keeping a stop loss at Rs 119.
Furthermore, the declining histogram in MACD adds the conviction of buying the scrip around Rs 290 for the target of Rs 315 with a stop loss at Rs 273.","Formation of positive divergence in RSI on a daily time frame supported reversing of prices, as index managed to take support from the strong demand zone standing around 7,500-7,300 levels on the higher time frame.","Shabbir Kayyumi

After falling 10 percent on Monday, bulls defended crucial levels of 7,500 which is 50 percent retracement mark from low of 2008 (2,252) and high of 2020 (12,430), giving relief to a sharp fall of almost 3,800 points in March.

Formation of positive divergence in RSI on a daily time frame supported reversing of prices, as index managed to take support from the strong demand zone standing around 7,500-7,300 levels on the higher time frame.

At the same time, Nifty confirmed short term reversal by closing above crucial resistance of 8,600 levels too.

But we need one higher closing on the weekly timeframe as a confirmation before declaring reversal and can start preparing for a push towards 20-DMA placed around 9,600.

On the flip side, a decisive close below strong psychological levels of 8,000 can push index towards the line of parity on a monthly time frame standing around 7,300 marks.

Banking Index has managed to close around crucial psychological levels of 20,000 and 5 day's highest high is suggesting a reversal of short term trend and relief rally towards 25,000 levels cannot be ruled out; conversely, any decisive trading below 18,500 will be a sign of active bears.

Recommendations for the next 3-4 weeks:

DLF | Buy | LTP: Rs 139 | Buy above: Rs 135 | Target: Rs 160 | Stop loss: Rs 117 | Upside: 15%

After hitting a peak of Rs 265, the stock fell sharply towards Rs 115-120. From here, a chance of developing demand is higher.

As of now, the appearance of morning star on the daily chart is giving cues to accumulate this stock at lower levels.

The momentum oscillator RSI which is currently overbought zone took a turn on the north side.

As long as it sustains above the mentioned zone, the possibility of moving on the upside is higher and it can hit our target with ease.

Coal India | Buy | LTP: Rs 131.15 | Buy around: Rs 130 | Target: Rs 148 | Stop loss: Rs 119 | Upside 13%

Bargain hunting is seen at lower levels in the scrip from where it formed a strong base.

Currently, it formed a double bottom on the hourly chart along with the positive divergence in RSI which suggests a reversal is round the corner.

Indicators and oscillators also lending support to the price action. Traders can take an entry from the level of Rs 130 for the target of Rs 148 while keeping a stop loss at Rs 119.

Mahindra & Mahindra (M&M) | Buy | LTP: Rs 295 | Buy around: Rs 290 | Target: Rs 315 | Stop loss: Rs 273 | Upside 7%

The stock bottomed out near the levels of Rs 245-250 and has been consolidating for the last few days on the daily chart.

The emergence of Dragonfly Doji near the support line on the weekly chart indicates upside movement in the coming sessions.

Daily momentum indicator RSI seems to be taking support from its falling line while being trading in an oversold region on the daily chart also creating positive rhythm in the scrip.

Furthermore, the declining histogram in MACD adds the conviction of buying the scrip around Rs 290 for the target of Rs 315 with a stop loss at Rs 273.

(The author is Head of Technical Research, Narnolia Financial Advisors)

The views and investment tips expressed by investment experts on Moneycontrol.com are their own and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.",https://www.moneycontrol.com/news/business/markets/nifty-may-attempt-to-confirm-reversal-dlf-coal-india-mm-top-short-term-bets-5084851.html
17,"March 30, 2020 12:08 PM IST",-1,Kshitij Anand,Market sustainability will depend on the behaviour of the COVID-19 curve: Naveen Kulkarni,"Sustainability in the market will depend on the behaviour of the COVID-19 curve and the new cases in the coming week, Naveen Kulkarni, Chief Investment Officer, Axis Securities Limited, said in an interview with Moneycontrol's Kshitij Anand.
With these announcements through the market, sustainability will depend on the behavior of the COVID-19 curve and the new cases.
A lot will depend on the lockdown period.
Also, if the lockdown period gets extended then it is very likely that the bottom of 7,511 would be breached.
At present, it seems difficult as COVID-19 cases have continued to rise.",Rebalancing in ETFs and pension fund buying support helped the markets rally. The RBI announced an out-of-turn rate cut and measures to improve liquidity in the system.,"Sustainability in the market will depend on the behaviour of the COVID-19 curve and the new cases in the coming week, Naveen Kulkarni, Chief Investment Officer, Axis Securities Limited, said in an interview with Moneycontrol's Kshitij Anand.

edited excerpts:

A) The market has bounced back from the lows of 7,511 as stimulus packages were announced in the US and other developed markets.

Also rebalancing in ETFs and pension fund buying support helped the markets rally. The RBI announced an out-of-turn rate cut and measures to improve liquidity in the system.

All these factors helped the market bounce back. With these announcements through the market, sustainability will depend on the behavior of the COVID-19 curve and the new cases.

If the new cases get contained and the curve flattens then the markets will sustain otherwise the markets will correct.

A) April will be a very tricky month. A lot will depend on the lockdown period. If the lockdown period gets over by mid-April then it is very likely the markets will close the April series in positive.

If the lockdown period gets extended to end April or beyond then the markets are very likely to correct. Also, if the lockdown period gets extended then it is very likely that the bottom of 7,511 would be breached.

Q) What are your thoughts on the package announced by the government and RBI? Do you think these are enough to cushion the economic impact of COVID-19 on investors and citizens?

A) The government package of Rs 1.7 lakh crores is not very significant for the markets as it is primarily intended for the needy. The RBI will help the markets as they were expected and announcements have come at the right time.

Bond markets were seeing significant volatility. This will reduce with the injunction of liquidity measures. Overall the measures will provide some cushion to the market and help people to conduct their routines.

A) It is quite tricky to judge whether Nifty will cross the 10,000 mark. At present, it seems difficult as COVID-19 cases have continued to rise.

The number of cases in India will cross 1,000 this week and the next week will be very crucial. The level of community transmission and mortality rate will be quite critical parameters.

The views and investment tips expressed by investment experts on Moneycontrol.com are their own and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.",https://www.moneycontrol.com/news/business/markets/market-sustainability-will-depend-on-the-behaviour-of-the-covid-19-curve-naveen-kulkarni-5084151.html
18,"March 29, 2020 02:10 PM IST",1,Sunil Matkar,Time to become greedy? Motilal Oswal suggests 10 stocks available at attractive valuations,"With the first ever two consecutive quarters of GDP decline, the Indian economy could see its first technical recession since 1990s,"" Motilal Oswal said in a strategy note.
Long term investors with good quality stocks should hold on to their portfolios and see through the current storm.
As the volatility is the friend of long term investors by making good stocks cheaper and attractive, the best strategy for retail investors would be to accumulate good fundamental and quality stocks gradually over the next few weeks and months, the brokerage suggests.
""While it is very difficult to predict the bottom of the market, it always rewards investors in the long term who take the benefit of such sharp fall,"" Motilal Oswal said.
As most of index heavyweights and quality stocks turned attractive in valuations, Motilal Oswal picks top 10 ideas which are Reliance Industries, HDFC Bank, Hindustan Unilever, HDFC, Infosys, Bharti Airtel, ICICI Bank, UltraTech Cement, Alkem Labs and Tata Consumer.","Motilal Oswal feels markets may continue to fall in near term, and that's the time to start becoming greedy. Hence the brokerage suggests accumulating on a gradual basis.","The rising fatalities and infected cases worldwide due to COVID-19 has dented market sentiment for nearly one-and-half-month now.

The benchmark indices have crashed more than 38 percent (from their record high seen in January) till March 23, but there was some short-covering and value buying in last four trading sessions due to government measures for poor and daily wage earners, and liquidity stimulus by RBI.

Now the market loss stands at over 30 percent from record highs. Globally, markets fell in the range of 20-30 percent as several industries shut their offices and plants.

With the number of cases surpassing 6.5 lakh and death toll crossing 30,000 mark worldwide, almost all the countries have announced lockdown to control the pandemic. Global activity has come to a halt, disrupting the economy and earnings in a major way.

For the time being, with the 875 active cases and 25 deaths, India's situation is relatively better than others as the government quickly implemented 21-day lockdown (except essential services) effective from March 25. It will definitely have major adverse effects on earnings and economy, but the government along with regulators have been trying hard to minimise the impact.

""A sensitivity analysis of the adverse impact of lockdown on economic activity suggests that real GDP could decline around 3 percent YoY in Q4FY20 while it could decline 12.2 percent YoY in Q1FY21, assuming that things normalise from mid-May 2020. With the first ever two consecutive quarters of GDP decline, the Indian economy could see its first technical recession since 1990s,"" Motilal Oswal said in a strategy note.

The brokerage feels if the economy, however, remains affected for a longer period, the 'self-employed' people (around 52 percent of all employment), and the 'regular wage/salaried workers' (around 23 percent) would also be seriously affected.

Complete lockdown in an already sluggish economic growth environment of India is leading to extremely volatile market conditions, Motilal Oswal said, adding if not contained well, the spread of the virus can have a significant impact on the domestic consumption-driven economy.

According to the brokerage, what makes this slowdown unique is that the policymakers' intervention – monetary or fiscally – will be broadly ineffective in addressing the economic effects unless the COVID-19 subside.

The volatility also increased sharply in last couple of weeks, as VIX hit 86 levels before falling to 70 last Friday. In such conditions, all experts advised traders to be calm and not to panic as high volatility is likely to bring more pressure on bulls, but for long term investors, it is right time to invest in quality stocks.

""Once the virus is contained, markets would stabilise. Long term investors with good quality stocks should hold on to their portfolios and see through the current storm. Traders should refrain taking long positions as all the global markets are in strong bear grip and all the small bounces have been used as selling opportunity,"" Motilal Oswal said.

As the volatility is the friend of long term investors by making good stocks cheaper and attractive, the best strategy for retail investors would be to accumulate good fundamental and quality stocks gradually over the next few weeks and months, the brokerage suggests.

Ace investors always say when the market is falling, it is difficult to predict the bottom, whereas when the market is rising and rising, the top would be difficult to predict. They further say when the market falls sharply, better be greedy and accumulate quality stocks, but when the market starts rising fast with a risk-on rally, the one should be fearful of the rally and better be out of market.

""While it is very difficult to predict the bottom of the market, it always rewards investors in the long term who take the benefit of such sharp fall,"" Motilal Oswal said.

He feels markets may continue to fall in the near term, and that's the time to start becoming greedy. Hence the brokerage suggests accumulating on a gradual basis.

As most of index heavyweights and quality stocks turned attractive in valuations, Motilal Oswal picks top 10 ideas which are Reliance Industries, HDFC Bank, Hindustan Unilever, HDFC, Infosys, Bharti Airtel, ICICI Bank, UltraTech Cement, Alkem Labs and Tata Consumer.

: The above report is compiled from information available on public platforms. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.",https://www.moneycontrol.com/news/business/markets/time-to-become-greedy-motilal-oswal-suggests-10-stocks-available-at-attractive-valuations-5084271.html
19,"March 30, 2020 06:55 AM IST",-1,Nishant Kumar,Hot Stocks | Here's why TCS and Coal India are short-term buys,"As long as the index holds above 8,000, we can expect the positive momentum to continue towards 9,350 than 9,500.
We have already seen a strong pullback from lower levels, so risk and reward are not in favour of the longs.
The immediate support is now placed at 8,300 and below that, the index may again slip towards 8,000 levels.
Now, it seems like the stock may attempt to fill the gap which is placed at Rs 1,900 levels in the short-term.
The momentum indicator RSI has also reversed from the oversold territory which indicates positive momentum in the stock.",The volatility index India VIX fell for the third consecutive session and it ended near 71 levels; now it has to fall below 50 levels to give comfort to the bulls.,"Nilesh Ramesh Jain

After logging gains for three consecutive sessions, the Indian market witnessed profit-booking on March 27 and Nifty gave away all the gains after facing stiff resistance at 9,000-mark.

Nifty is making higher top higher bottom on intraday charts. As long as the index holds above 8,000, we can expect the positive momentum to continue towards 9,350 than 9,500.

However, the broader structure still looks weak and one should refrain from creating any aggressive long positions.

We have already seen a strong pullback from lower levels, so risk and reward are not in favour of the longs. Although, we are expecting pullback which is unlikely to sustain at higher levels and we may see another leg on the downside once this pullback gets over.

The immediate support is now placed at 8,300 and below that, the index may again slip towards 8,000 levels.

The volatility index India VIX fell for the third consecutive session and it ended near 71 levels; now it has to fall below 50 levels to give comfort to the bulls.

Bank Nifty underperformed Nifty in the previous week and remained under pressure. The immediate resistance is placed at 22,500 levels. Immediate support is pegged at 18,600 and below that, it may drift to 17,500 levels.

Here are three stock recommendations for the next 3-4 weeks:

Tata Consultancy Services (TCS) | Buy | LTP: 1,850 | Target price: Rs 1,900-1,950 | Stop loss: Rs 1,770 | Upside: 5%

The stock has provided a breakout from its symmetrical triangle pattern on the intraday chart.

The MACD has also provided fresh buy crossover on the daily chart. Now, it seems like the stock may attempt to fill the gap which is placed at Rs 1,900 levels in the short-term.

Coal India | Buy | LTP: 131.15 | Target price: Rs 139 | Stop loss: Rs 125 | Upside: 6%

The stock seems to be forming a base and is on the verge of a breakout from its rectangle pattern on the intraday chart which is placed at Rs 134 levels.

Above that, a sharp move could be seen towards Rs 144 levels.

The momentum indicator RSI has also reversed from the oversold territory which indicates positive momentum in the stock.

TVS Motor Company | Sell | LTP: Rs 304 | Target price: Rs 285 | Stop loss: Rs 316 | Downside: 6%

The stock has provided breakdown from a rounding top pattern and also making lower high and lower low formation on the weekly scale.

The momentum oscillator MACD is very well in sell mode on the weekly chart.​

(The author is derivative analyst- Equity Research, Anand Rathi Share and Stock Brokers)

The views and investment tips expressed by investment experts on Moneycontrol.com are their own and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.",https://www.moneycontrol.com/news/business/markets/hot-stocks-heres-why-tcs-and-coal-india-are-short-term-buys-5082411.html
20,"March 30, 2020 11:32 AM IST",1,Rakesh Patil,Cadila Healthcare share price rises over 2% on USFDA approval to Zydus for Parkinson's drug,"Cadila Healthcare share price rose over 2 percent intraday on March 30 after Zydus Cadila received tentative USFDA approval to market Carbidopa and Levodopa Extended-Release Capsules used for the treatment of Parkinson's disease.
Zydus Cadila has received tentative approval from the USFDA to market Carbidopa and Levodopa Extended-Release Capsules in the strengths of 23.75 mg/95 mg, 36.25 mg/145 mg, 48.75 mg/195 mg, and 61.25 mg/245 mg, as per release.
The drug will be manufactured at the group's manufacturing facility at SEZ, AhmedabadThis combination medication is indicated for use in the treatment of Parkinsons or Parkinson-like symptoms (such as shakiness, stiffness, and difficulty moving).
The group now has 282 approvals and has so far filed over 386 ANDAs since the commencement of the filing process in FY 2003-04.
At 11:00 hrs Cadila Healthcare was quoting at Rs 254.00, up Rs 1.20, or 0.47 percent on the BSE.","The drug will be manufactured at the group's manufacturing facility at SEZ, Ahmedabad.","Cadila Healthcare share price rose over 2 percent intraday on March 30 after Zydus Cadila received tentative USFDA approval to market Carbidopa and Levodopa Extended-Release Capsules used for the treatment of Parkinson's disease.

Zydus Cadila has received tentative approval from the USFDA to market Carbidopa and Levodopa Extended-Release Capsules in the strengths of 23.75 mg/95 mg, 36.25 mg/145 mg, 48.75 mg/195 mg, and 61.25 mg/245 mg, as per release.

The drug will be manufactured at the group's manufacturing facility at SEZ, Ahmedabad

This combination medication is indicated for use in the treatment of Parkinsons or Parkinson-like symptoms (such as shakiness, stiffness, and difficulty moving).

The group now has 282 approvals and has so far filed over 386 ANDAs since the commencement of the filing process in FY 2003-04.

At 11:00 hrs Cadila Healthcare was quoting at Rs 254.00, up Rs 1.20, or 0.47 percent on the BSE.",https://www.moneycontrol.com/news/business/stocks/cadila-healthcare-share-price-rises-over-2-on-usfda-approval-for-parkinsons-drug-5086211.html
21,"March 30, 2020 12:50 PM IST",1,Kshitij Anand,"'Nifty might rally back to 9,700 if COVID-19 cases come under control globally'","It started to recover from its recent low.
Last week, the US approved$2 trillion stimulus package to respond to the COVID-19 pandemic which helped the market cut some losses.
In April, we can say that Nifty might rally if Corona cases (domestically as well as globally) are in control.
Indian indices were given choppy movement on Friday after RBI Governor announced a massive 75 basis points cut in repo rates and 90 basis points cut in reverse repo rate to respond to the COVID-19 pandemic.
The Nifty50 might rally back to 9,700 if corona cases are in control else then we could see the Nifty dragging back and possibly even break its recent low of 7511.","The Nifty50 might rally back to 9,700 if corona cases are in control else then we could see the Nifty dragging back and possibly even break its recent low of 7511.","The Nifty50 might rally back to 9,700 if corona cases are brought in control else we could see the Nifty dragging back and possibly even break its recent low of 7,511, Gaurav Garg, Head of Research at CapitalVia Global Research Limited- Investment Advisor, said in an interview with Moneycontrol's Kshitij Anand.

Edited excerpt:

Q) Last week was very volatile for the markets, but we managed to bounce back from 7,511. What is your take on the market action?

A) Indian equity markets started the week on a negative note. It started to recover from its recent low. Last week, the US approved$2 trillion stimulus package to respond to the COVID-19 pandemic which helped the market cut some losses.

The Indian market also recovered from its 4-year low after the Indian government announced a $22.5 billion relief package coupled with the rate cut.

This is the wildest time for the market in all kinds of market categories. On 27th March 2020, indices ended almost flat, however banking stocks gained after RBI Governor announced a massive 75 basis points cut in repo rates and 90 basis points cut in reverse repo rate to increase liquidity in the system.

Currently, we are nowhere close to overcoming the COVID-19 crisis. If we see a peak in cases in India and globally for another two to three weeks, (as we saw on Thursday in India when the highest number of people died in a day) then we could see the Nifty dropping back and might possibly even break its recent low. Otherwise, it might rally back to 9,700.

A) The rally which started after 2008 crises to the peak point, the Nifty has retraced nearly 50 percent of the gains from the recent all-time high of 12,430 which was made in January 2020.

The index has declined as much as 32.95 percent in the month of March so far. In April, we can say that Nifty might rally if Corona cases (domestically as well as globally) are in control.

If not, then we could see the Nifty dragging back. Stocks that investors should watch out for are Kotak Mahindra Bank Limited and Reliance Industries Limited.

A) On the last trading session of the week, indices ended almost flat after the RBI Governor announced a 75 & 90 basis points cut in the repo and reverse repo rate respectively to increase liquidity in the system and central government announced a relief package of Rs 1.7 lakh crore to respond to the Corona pandemic.

About 80 crore people will get benefit from the relief package. So, steps taken by the RBI and Indian government are in the right direction.

Apart from this for the fiscal year 2020-21, the government will also increase its borrowing plan. The government is planning to increase gross borrowing to Rs. 7.8 trillion.

A) Recently, the volatility index which is a measure of the market's expectation of volatility over the near term is at the highest level since 2008.

Indian indices were given choppy movement on Friday after RBI Governor announced a massive 75 basis points cut in repo rates and 90 basis points cut in reverse repo rate to respond to the COVID-19 pandemic.

The Nifty50 might rally back to 9,700 if corona cases are in control else then we could see the Nifty dragging back and possibly even break its recent low of 7511.

The views and investment tips expressed by investment experts on Moneycontrol.com are their own and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.",https://www.moneycontrol.com/news/business/markets/nifty-might-rally-back-to-9700-if-covid-19-cases-come-under-control-globally-5084871.html
22,"March 30, 2020 10:00 AM IST",-1,Sandip Das,"Auto stocks tumble amid shutdown; Eicher Motors, M&M, Bajaj Auto top losers","Nifty Auto shed 4 percent in the morning session as the spread of COVID-19 has forced automakers to shut manufacturing operations.
Eicher Motors shed 6 percent, Bajaj Auto, Tata Motors and TVS Motor Company were down 4-5 percent each.
Moody's Investors Service has placed the ratings on Tata Motors on review for a possible downgrade.
However, Motilal Oswal has a buy rating on Tata Motors with target at Rs 178 signalling an upside of 102 percent.
MSIL would work with AgVa Healthcare to scale up the production of ventilators to reach a volume of 10,000 units per month.",Nifty Auto shed 4 percent in the morning session as spread of COVID-19 has forced auto makers to shut manufacturing operations.,"The Indian stock market had a gap down opening on March 30 following weak Asian cues as coronavirus pandemic continues to create havoc across the globe.

At 09:27 hrs, the Sensex was down 816.80 points or 2.74 percent at 28998.79, and the Nifty down 237.65 points or 2.74 percent at 8422.60.

Among the sectors, banks along with the auto index dragged the most, down almost 4 percent each.

Nifty Auto shed 4 percent in the morning session as the spread of COVID-19 has forced automakers to shut manufacturing operations. Share price of Mahindra & Mahindra was down over 7 percent after the company on March 22, 2020, announced suspension of the manufacturing operations at Nagpur Plant with immediate effect and Chakan (Pune) and Kandivali (Mumbai) from March 23, 2020, onwards.

Eicher Motors shed 6 percent, Bajaj Auto, Tata Motors and TVS Motor Company were down 4-5 percent each.

Moody's Investors Service has placed the ratings on Tata Motors on review for a possible downgrade. The review, which will be completed over the next 90 days, is on the Ba3 corporate family rating and Ba3 senior unsecured debt rating, Moody's said in a statement.

However, Motilal Oswal has a buy rating on Tata Motors with target at Rs 178 signalling an upside of 102 percent. It is of the view that the reduction in China sales resulting from the coronavirus impact is estimated to reduce JLR's full-year EBIT margin by about 1 percent, however, free cash flow in 4QFY20 is still expected to be modestly positive.

Showrooms across major cities and towns have downed shutters choking sales of Bharat Stage IV (BS4) vehicles, auto factories are under lockdown hampering supplies of BS6 upgrades and market sentiments are at its worst with the stock market going back to the levels of early 2017.

As per data shared by the SIAM, passenger vehicle sales in the domestic sector during April-February declined by 15 percent to 2.63 million units while commercial vehicle segment reported a fall of 22 percent compared to the same period last year.

Share price of auto ancillary stocks including Apollo Tyres, Motherson Sumi Systems, Bharat Forge and MRF were down 2-3 percent each as the coronavirus pandemic continues to bite.

""The industry was already under pressure due to plummeting sales and there was also uncertainty from BS4 to BS6 [shift]. Everything has come to a standstill. We do not know how long it will last. There is a production loss of Rs 1,200 crore a day for the component industry,"" said Vinnie Mehta, director-general, Automotive Component Manufacturers Association.

“At the request of the Government of India, Maruti Suzuki examined its ability to assist in the production of ventilators, masks and other protective equipment”, the company said in a statement.

MSIL entered into an arrangement with AgVa Healthcare, an existing approved manufacturer of ventilators. MSIL would work with AgVa Healthcare to scale up the production of ventilators to reach a volume of 10,000 units per month.

: The above report is compiled from information available on public platforms. Moneycontrol advises users to check with certified experts before taking any investment decisions.",https://www.moneycontrol.com/news/business/markets/auto-stocks-tumble-amid-shutdown-eicher-motors-mm-bajaj-auto-top-losers-5085971.html
23,"March 30, 2020 11:59 AM IST",1,Rakesh Patil,Lupin share price jumps 5% on EIR from USFDA,"Lupin share price jumped 5 percent intraday on March 30 after the pharma company received an establishment inspection report from the US drug regulator.
The company received the EIR for its Inhalation Research Center located at Coral Springs, Florida.
The facility was inspected by the Food and Drug Administration between February 19, 2020 and February 26, 2020 on behalf of the UK Medicines and Healthcare products Regulatory Agency for Lupin's generic Fostair application to the UK regulator.
""The receipt of the EIR with satisfactory VAI status validates our commitment towards ensuring the highest levels of quality and CGMP compliance at all our sites,"" said Vinita Gupta, CEO of Lupin.
At 1147 hours, Lupin was quoting at Rs 560.65, up Rs 13.65, or 2.50 percent on the BSE.","The company received the establishment inspection report for its Inhalation Research Center located at Coral Springs, Florida.","Lupin share price jumped 5 percent intraday on March 30 after the pharma company received an establishment inspection report from the US drug regulator.

The company received the EIR for its Inhalation Research Center located at Coral Springs, Florida.

The facility was inspected by the Food and Drug Administration between February 19, 2020 and February 26, 2020 on behalf of the UK Medicines and Healthcare products Regulatory Agency for Lupin's generic Fostair application to the UK regulator.

""The receipt of the EIR with satisfactory VAI status validates our commitment towards ensuring the highest levels of quality and CGMP compliance at all our sites,"" said Vinita Gupta, CEO of Lupin.

At 1147 hours, Lupin was quoting at Rs 560.65, up Rs 13.65, or 2.50 percent on the BSE.",https://www.moneycontrol.com/news/business/stocks/lupin-share-price-jumps-5-on-eir-from-usfda-5086421.html
24,"March 26, 2020 12:51 PM IST",1,Rakesh Patil,JK Tyre locked at 10% upper circuit; co to raise stake in subsidiary,"JK Tyre and Industries share price locked at 10 percent upper circuit on March 26 after the company board approved raising stake in the subsidiary company.
The board approved increasing stake in the company's stake in Cavendish Industries, a subsidiary of the company, from 69 percent to 71.91 percent on a standalone basis and from 85 percent to 86.41 percent, with its subsidiary.
The company's subsidiary JK Tornel SA De CV, Mexico holds 16 percent stake in Cavendish Industries.
There is no regulatory/government approval requirements and the acquisition is expected to be completed within 15 days.
At 12:10 hrs, JK Tyre and Industries was quoting at Rs 38.80, up Rs 3.40, or 9.60 percent on the BSE.",There are no regulatory/government approval require and the acquisition is expected to be completed within 15 days.,"JK Tyre and Industries share price locked at 10 percent upper circuit on March 26 after the company board approved raising stake in the subsidiary company.

There were pending buy orders of 1,525 shares, with no sellers available.

The board approved increasing stake in the company's stake in Cavendish Industries, a subsidiary of the company, from 69 percent to 71.91 percent on a standalone basis and from 85 percent to 86.41 percent, with its subsidiary.

The company's subsidiary JK Tornel SA De CV, Mexico holds 16 percent stake in Cavendish Industries.

There is no regulatory/government approval requirements and the acquisition is expected to be completed within 15 days.

At 12:10 hrs, JK Tyre and Industries was quoting at Rs 38.80, up Rs 3.40, or 9.60 percent on the BSE.",https://www.moneycontrol.com/news/business/stocks/jk-tyre-locked-at-10-upper-circuit-co-to-raise-stake-in-subsidiary-company-5075121.html
25,"March 27, 2020 11:07 AM IST",-1,Kshitij Anand,The untold story! 2020's Nifty crash comparable to 1987 not 2008,"Close When we pointed out - get ready for 2008 crash not many paid heed and now it looks to be bigger than that and actually comparable to 1987!
Next low on Bank Nifty might be coming in first week of FebruaryIs Nifty showing signs of topping out?
The first chart is of Dow Jones Industrial Average (DJIA) from the year 1987 crash and the second chart is of Nifty Index year 2020 so far, Astonished Yet!
This clearly shows that the pattern and the intensity of fall seen on Nifty is nothing but a repetition of 1987.
The stock market acts as a barometer of social mood and the depressed stock market represents a negative social mood.",India is supposed to have entered the most delicate phase with respect to Corona Virus and Nifty has already rallied by 1100 points from the lows! Astonished Yet!,"Ashish Kyal, CMT We have been bold and strong over many weeks that major top is formed in Indian indices and it is comparable to the 2008 collapse. But, it seems we were conservative and the fall is actually comparable to 1987. Close When we pointed out - get ready for 2008 crash not many paid heed and now it looks to be bigger than that and actually comparable to 1987! Ashish Kyal Founder|Waves Strategy Advisors - wavesstrategy.com Coronavirus hits Indian market! Nifty bounces back but so did China: what is the way ahead?

Heads up! Next low on Bank Nifty might be coming in first week of February

Is Nifty showing signs of topping out? KST indicator has a story to tell Only a few who acted on the advice have been cashing the crash and the rest are occupied identifying the news or events resulting in the drastic downfall. We are facing unprecedented challenges to humanity and existence the way we know it. Given the current pandemic of coronavirus, human survival instincts are challenged. We have been able to flourish on this planet only because of the strong zeal to grow amidst the situations. Case in point is we do acknowledge the gravity of the situation but these are not the times to blame nature or anything else for the financial meltdown but to see what best can be made out of it. We have a history that shows that the best of the ideas and financial institutions came up during the Great depression of 1929! So, during these periods we need to take charge of our trading or investment decisions and see what is working in the current bear market. Now look at the below charts, Do you see any similarity in the fall? Weekly chart:

Let me reveal the secret! The first chart is of Dow Jones Industrial Average (DJIA) from the year 1987 crash and the second chart is of Nifty Index year 2020 so far, Astonished Yet!

This is the power of looking at patterns across the market and time frames. This clearly shows that the pattern and the intensity of fall seen on Nifty is nothing but a repetition of 1987.

Also, it shows that it is Greed, Fear and Hope that results in movement of the stock market and the events only result in short-term volatility or acts as a trigger.

Coronavirus is widely referred to as the only reason for the financial and economic collapse. But, the markets were already exhibiting series of negative divergences and loss of momentum.

The major global epidemic outbreak has been during the extended period of a bear market as pointed out by Robert Prechter, Executive Director, Socionomic Institute.

The stock market acts as a barometer of social mood and the depressed stock market represents a negative social mood. It is during this period that the society is more susceptible to the epidemic outbreaks.

India has just started to catch the Corona fever and the markets have topped out much earlier in January 2020. In fact, the day honorable Prime Minister – Modi announced the 21-day lockdown on 24th March evening, the very next day on 25th March Nifty closed up 497 points – 6.37 percent higher locked biggest gain in 11 years!

Followed by another 4.10 percent gain on 26th March 2020. This has resulted in an up move of more than 1100 points on the index from the lows of 7511 made on 24 March 2020 starting the day complete India lockdown was announced.

The above indicates that freely traded markets move ahead of events or news and any trading decision based on news outflow is like driving a car looking at the rearview mirror.

Events can result in a short-term random movement which can last for a few minutes or hours or days but the original trend eventually resumes!",https://www.moneycontrol.com/news/business/markets/the-untold-story-2020s-nifty-crash-comparable-to-1987-not-2008-5078541.html
26,"March 27, 2020 09:53 PM IST",-1,,Watch: Ideas For Profit | Decoding the impact of COVID-19 on HDFC Bank's performance,"HDFC Bank, the largest and most profitable private sector bank, has been seen the most consistent performer on the bourses for many years.
It has delivered manifold returns since its listing in 1995.
It has generated compounded annual returns of around 19 percent in the past 20 years, significantly outperforming Nifty.
However, the bank's stock has corrected almost 30 percent from its 52-week high (all-time high) following the coronavirus outbreak.
In this edition of Ideas for Profit, Moneycontrol's Sakshi Batra will be discussing if the Covid-19 scare and subsequent containment measure of locking down the country mark an end to the stock's more than 25- year old bull run?",HDFC Bank has delivered manifold returns since it made its debut at the exchanges in 1995.,"HDFC Bank, the largest and most profitable private sector bank, has been seen the most consistent performer on the bourses for many years. It has delivered manifold returns since its listing in 1995.

It has generated compounded annual returns of around 19 percent in the past 20 years, significantly outperforming Nifty.

However, the bank's stock has corrected almost 30 percent from its 52-week high (all-time high) following the coronavirus outbreak.

In this edition of Ideas for Profit, Moneycontrol's Sakshi Batra will be discussing if the Covid-19 scare and subsequent containment measure of locking down the country mark an end to the stock's more than 25- year old bull run?",https://www.moneycontrol.com/news/business/earnings/watch-ideas-for-profit-decoding-the-impact-of-covid-19-on-hdfc-banks-performance-5080821.html
